Date,Price,Open,High,Low,Change %
2020-08-01,76.0637,76.0637,76.0637,76.0637,13.26
2020-08-02,83.2049,83.2049,83.2049,83.2049,9.39
2020-08-03,79.1121,79.1121,79.1121,79.1121,-4.92
2020-08-04,77.6908,77.6908,77.6908,77.6908,-1.8
2020-08-05,77.1917,77.1917,77.1917,77.1917,-0.64
2020-08-06,76.0222,76.0222,76.0222,76.0222,-1.52
2020-08-07,76.3742,76.3742,76.3742,76.3742,0.46
2020-08-08,74.7454,74.7454,74.7454,74.7454,-2.13
2020-08-09,74.2262,74.2262,74.2262,74.2262,-0.69
2020-08-10,73.7909,73.7909,73.7909,73.7909,-0.59
2020-08-11,78.4948,78.4948,78.4948,78.4948,6.37
2020-08-12,74.2278,74.2278,74.2278,74.2278,-5.44
2020-08-13,72.7851,72.7851,72.7851,72.7851,-1.94
2020-08-14,78.4655,78.4655,78.4655,78.4655,7.8
2020-08-15,84.9813,84.9813,84.9813,84.9813,8.3
2020-08-16,87.2609,87.2609,87.2609,87.2609,2.68
2020-08-17,85.7554,85.7554,85.7554,85.7554,-1.73
2020-08-18,85.8771,85.8771,85.8771,85.8771,0.14
2020-08-19,81.9934,81.9934,81.9934,81.9934,-4.52
2020-08-20,76.9311,76.9311,76.9311,76.9311,-6.17
2020-08-21,75.7958,75.7958,75.7958,75.7958,-1.48
2020-08-22,75.8162,75.8162,75.8162,75.8162,0.03
2020-08-23,74.7939,74.7939,74.7939,74.7939,-1.35
2020-08-24,73.701,73.701,73.701,73.701,-1.46
2020-08-25,73.7044,73.7044,73.7044,73.7044,0.0
2020-08-26,72.5659,72.5659,72.5659,72.5659,-1.54
2020-08-27,72.1712,72.1712,72.1712,72.1712,-0.54
2020-08-28,68.7425,68.7425,68.7425,68.7425,-4.75
2020-08-29,66.6122,66.6122,66.6122,66.6122,-3.1
2020-08-30,66.7676,66.7676,66.7676,66.7676,0.23
2020-08-31,68.3376,68.3376,68.3376,68.3376,2.35
2020-09-01,70.0088,70.0088,70.0088,70.0088,2.45
2020-09-02,67.3533,67.3533,67.3533,67.3533,-3.79
2020-09-03,70.5126,70.5126,70.5126,70.5126,4.69
2020-09-04,73.659,73.659,73.659,73.659,4.46
2020-09-05,82.4291,82.4291,82.4291,82.4291,11.91
2020-09-06,82.89,82.89,82.89,82.89,0.56
2020-09-07,83.0414,83.0414,83.0414,83.0414,0.18
2020-09-08,85.5059,85.5059,85.5059,85.5059,2.97
2020-09-09,84.2996,84.2996,84.2996,84.2996,-1.41
2020-09-10,75.9582,75.9582,75.9582,75.9582,-9.89
2020-09-11,72.6631,72.6631,72.6631,72.6631,-4.34
2020-09-12,67.8964,67.8964,67.8964,67.8964,-6.56
2020-09-13,68.2029,68.2029,68.2029,68.2029,0.45
2020-09-14,67.3444,67.3444,67.3444,67.3444,-1.26
2020-09-15,67.713,67.713,67.713,67.713,0.55
2020-09-16,67.5706,67.5706,67.5706,67.5706,-0.21
2020-09-17,63.9965,63.9965,63.9965,63.9965,-5.29
2020-09-18,59.8288,59.8288,59.8288,59.8288,-6.51
2020-09-19,59.1259,59.1259,59.1259,59.1259,-1.17
2020-09-20,58.6276,58.6276,58.6276,58.6276,-0.84
2020-09-21,62.1866,62.1866,62.1866,62.1866,6.07
2020-09-22,63.0234,63.0234,63.0234,63.0234,1.35
2020-09-23,62.6237,62.6237,62.6237,62.6237,-0.63
2020-09-24,63.7105,63.7105,63.7105,63.7105,1.74
2020-09-25,58.6159,58.6159,58.6159,58.6159,-8.0
2020-09-26,58.1116,58.1116,58.1116,58.1116,-0.86
2020-09-27,58.4005,58.4005,58.4005,58.4005,0.5
2020-09-28,58.9412,58.9412,58.9412,58.9412,0.93
2020-09-29,58.3483,58.3483,58.3483,58.3483,-1.01
2020-09-30,58.3668,58.3668,58.3668,58.3668,0.03
2020-10-01,61.3368,61.3368,61.3368,61.3368,5.09
2020-10-02,61.5531,61.5531,61.5531,61.5531,0.35
2020-10-03,60.661,60.661,60.661,60.661,-1.45
2020-10-04,61.646,61.646,61.646,61.646,1.62
2020-10-05,62.7207,62.7207,62.7207,62.7207,1.74
2020-10-06,62.1748,62.1748,62.1748,62.1748,-0.87
2020-10-07,63.2181,63.2181,63.2181,63.2181,1.68
2020-10-08,62.3959,62.3959,62.3959,62.3959,-1.3
2020-10-09,59.5141,59.5141,59.5141,59.5141,-4.62
2020-10-10,60.6794,60.6794,60.6794,60.6794,1.96
2020-10-11,60.3854,60.3854,60.3854,60.3854,-0.48
2020-10-12,60.3395,60.3395,60.3395,60.3395,-0.08
2020-10-13,60.7983,60.7983,60.7983,60.7983,0.76
2020-10-14,59.7924,59.7924,59.7924,59.7924,-1.65
2020-10-15,57.7394,57.7394,57.7394,57.7394,-3.43
2020-10-16,57.6807,57.6807,57.6807,57.6807,-0.1
2020-10-17,56.9742,56.9742,56.9742,56.9742,-1.22
2020-10-18,56.2878,56.2878,56.2878,56.2878,-1.2
2020-10-19,57.1201,57.1201,57.1201,57.1201,1.48
2020-10-20,59.1138,59.1138,59.1138,59.1138,3.49
2020-10-21,67.9009,67.9009,67.9009,67.9009,14.86
2020-10-22,66.4477,66.4477,66.4477,66.4477,-2.14
2020-10-23,62.1722,62.1722,62.1722,62.1722,-6.43
2020-10-24,61.5355,61.5355,61.5355,61.5355,-1.02
2020-10-25,61.9991,61.9991,61.9991,61.9991,0.75
2020-10-26,61.3771,61.3771,61.3771,61.3771,-1.0
2020-10-27,66.6218,66.6218,66.6218,66.6218,8.55
2020-10-28,66.9471,66.9471,66.9471,66.9471,0.49
2020-10-29,64.4577,64.4577,64.4577,64.4577,-3.72
2020-10-30,63.8973,63.8973,63.8973,63.8973,-0.87
2020-10-31,68.4316,68.4316,68.4316,68.4316,7.1
2020-11-01,69.7611,69.7611,69.7611,69.7611,1.94
2020-11-02,72.2797,72.2797,72.2797,72.2797,3.61
2020-11-03,71.6464,71.6464,71.6464,71.6464,-0.88
2020-11-04,69.9467,69.9467,69.9467,69.9467,-2.37
2020-11-05,72.5426,72.5426,72.5426,72.5426,3.71
2020-11-06,74.2531,74.2531,74.2531,74.2531,2.36
2020-11-07,70.1482,70.1482,70.1482,70.1482,-5.53
2020-11-08,69.8342,69.8342,69.8342,69.8342,-0.45
2020-11-09,71.8134,71.8134,71.8134,71.8134,2.83
2020-11-10,68.4726,68.4726,68.4726,68.4726,-4.65
2020-11-11,66.6233,66.6233,66.6233,66.6233,-2.7
2020-11-12,66.81,66.81,66.81,66.81,0.28
2020-11-13,67.899,67.899,67.899,67.899,1.63
2020-11-14,68.5205,68.5205,68.5205,68.5205,0.92
2020-11-15,69.2189,69.2189,69.2189,69.2189,1.02
2020-11-16,67.9223,67.9223,67.9223,67.9223,-1.87
2020-11-17,74.7172,74.7172,74.7172,74.7172,10.0
2020-11-18,82.7878,82.7878,82.7878,82.7878,10.8
2020-11-19,73.7655,73.7655,73.7655,73.7655,-10.9
2020-11-20,79.0966,79.0966,79.0966,79.0966,7.23
2020-11-21,82.7059,82.7059,82.7059,82.7059,4.56
2020-11-22,84.5826,84.5826,84.5826,84.5826,2.27
2020-11-23,90.3985,90.3985,90.3985,90.3985,6.88
2020-11-24,91.9921,91.9921,91.9921,91.9921,1.76
2020-11-25,91.7838,91.7838,91.7838,91.7838,-0.23
2020-11-26,90.7486,90.7486,90.7486,90.7486,-1.13
2020-11-27,86.1731,86.1731,86.1731,86.1731,-5.04
2020-11-28,79.9687,79.9687,79.9687,79.9687,-7.2
2020-11-29,80.076,80.076,80.076,80.076,0.13
2020-11-30,93.2328,93.2328,93.2328,93.2328,16.43
2020-12-01,97.2816,97.2816,97.2816,97.2816,4.34
2020-12-02,87.4259,87.4259,87.4259,87.4259,-10.13
2020-12-03,85.226,85.226,85.226,85.226,-2.52
2020-12-04,83.4428,83.4428,83.4428,83.4428,-2.09
2020-12-05,82.0935,82.0935,82.0935,82.0935,-1.62
2020-12-06,82.5622,82.5622,82.5622,82.5622,0.57
2020-12-07,82.0635,82.0635,82.0635,82.0635,-0.6
2020-12-08,80.5254,80.5254,80.5254,80.5254,-1.87
2020-12-09,78.8564,78.8564,78.8564,78.8564,-2.07
2020-12-10,72.4665,72.4665,72.4665,72.4665,-8.1
2020-12-11,72.4029,72.4029,72.4029,72.4029,-0.09
2020-12-12,71.9566,71.9566,71.9566,71.9566,-0.62
2020-12-13,73.2389,73.2389,73.2389,73.2389,1.78
2020-12-14,74.0797,74.0797,74.0797,74.0797,1.15
2020-12-15,74.3545,74.3545,74.3545,74.3545,0.37
2020-12-16,77.911,77.911,77.911,77.911,4.78
2020-12-17,91.5746,91.5746,91.5746,91.5746,17.54
2020-12-18,83.5233,83.5233,83.5233,83.5233,-8.79
2020-12-19,89.3175,89.3175,89.3175,89.3175,6.94
2020-12-20,90.5014,90.5014,90.5014,90.5014,1.33
2020-12-21,89.3205,89.3205,89.3205,89.3205,-1.3
2020-12-22,90.0958,90.0958,90.0958,90.0958,0.87
2020-12-23,91.4396,91.4396,91.4396,91.4396,1.49
2020-12-24,84.3591,84.3591,84.3591,84.3591,-7.74
2020-12-25,84.6604,84.6604,84.6604,84.6604,0.36
2020-12-26,89.0156,89.0156,89.0156,89.0156,5.14
2020-12-27,93.7679,93.7679,93.7679,93.7679,5.34
2020-12-28,92.4082,92.4082,92.4082,92.4082,-1.45
2020-12-29,93.5271,93.5271,93.5271,93.5271,1.21
2020-12-30,96.2726,96.2726,96.2726,96.2726,2.94
2020-12-31,101.8303,101.8303,101.8303,101.8303,5.77
2021-01-01,91.1381,91.1381,91.1381,91.1381,-10.5
2021-01-02,100.1963,100.1963,100.1963,100.1963,9.94
2021-01-03,106.94,106.94,106.94,106.94,6.73
2021-01-04,115.9792,115.9792,115.9792,115.9792,8.45
2021-01-05,116.2623,116.2623,116.2623,116.2623,0.24
2021-01-06,124.8223,124.8223,124.8223,124.8223,7.36
2021-01-07,142.2694,142.2694,142.2694,142.2694,13.98
2021-01-08,142.4318,142.4318,142.4318,142.4318,0.11
2021-01-09,148.6405,148.6405,148.6405,148.6405,4.36
2021-01-10,153.6932,153.6932,153.6932,153.6932,3.4
2021-01-11,143.328,143.328,143.328,143.328,-6.74
2021-01-12,154.584,154.584,154.584,154.584,7.85
2021-01-13,147.6092,147.6092,147.6092,147.6092,-4.51
2021-01-14,152.782,152.782,152.782,152.782,3.5
2021-01-15,152.8039,152.8039,152.8039,152.8039,0.01
2021-01-16,154.057,154.057,154.057,154.057,0.82
2021-01-17,147.9275,147.9275,147.9275,147.9275,-3.98
2021-01-18,143.9496,143.9496,143.9496,143.9496,-2.69
2021-01-19,148.7246,148.7246,148.7246,148.7246,3.32
2021-01-20,138.3712,138.3712,138.3712,138.3712,-6.96
2021-01-21,130.9544,130.9544,130.9544,130.9544,-5.36
2021-01-22,127.7224,127.7224,127.7224,127.7224,-2.47
2021-01-23,124.558,124.558,124.558,124.558,-2.48
2021-01-24,127.4918,127.4918,127.4918,127.4918,2.36
2021-01-25,124.5441,124.5441,124.5441,124.5441,-2.31
2021-01-26,122.3167,122.3167,122.3167,122.3167,-1.79
2021-01-27,130.6129,130.6129,130.6129,130.6129,6.78
2021-01-28,135.3365,135.3365,135.3365,135.3365,3.62
2021-01-29,136.2992,136.2992,136.2992,136.2992,0.71
2021-01-30,127.6896,127.6896,127.6896,127.6896,-6.32
2021-01-31,126.8044,126.8044,126.8044,126.8044,-0.69
2021-02-01,122.3231,122.3231,122.3231,122.3231,-3.53
2021-02-02,122.1641,122.1641,122.1641,122.1641,-0.13
2021-02-03,120.7915,120.7915,120.7915,120.7915,-1.12
2021-02-04,119.7638,119.7638,119.7638,119.7638,-0.85
2021-02-05,116.1995,116.1995,116.1995,116.1995,-2.98
2021-02-06,114.5676,114.5676,114.5676,114.5676,-1.4
2021-02-07,116.4417,116.4417,116.4417,116.4417,1.64
2021-02-08,127.3736,127.3736,127.3736,127.3736,9.39
2021-02-09,125.7036,125.7036,125.7036,125.7036,-1.31
2021-02-10,122.9832,122.9832,122.9832,122.9832,-2.16
2021-02-11,122.1361,122.1361,122.1361,122.1361,-0.69
2021-02-12,120.1051,120.1051,120.1051,120.1051,-1.66
2021-02-13,119.4864,119.4864,119.4864,119.4864,-0.52
2021-02-14,118.929,118.929,118.929,118.929,-0.47
2021-02-15,118.5585,118.5585,118.5585,118.5585,-0.31
2021-02-16,120.7893,120.7893,120.7893,120.7893,1.88
2021-02-17,118.7791,118.7791,118.7791,118.7791,-1.66
2021-02-18,118.3586,118.3586,118.3586,118.3586,-0.35
2021-02-19,112.3586,112.3586,112.3586,112.3586,-5.07
2021-02-20,111.9754,111.9754,111.9754,111.9754,-0.34
2021-02-21,113.2322,113.2322,113.2322,113.2322,1.12
2021-02-22,121.8924,121.8924,121.8924,121.8924,7.65
2021-02-23,132.4779,132.4779,132.4779,132.4779,8.68
2021-02-24,125.6999,125.6999,125.6999,125.6999,-5.12
2021-02-25,121.3282,121.3282,121.3282,121.3282,-3.48
2021-02-26,118.0411,118.0411,118.0411,118.0411,-2.71
2021-02-27,113.0614,113.0614,113.0614,113.0614,-4.22
2021-02-28,117.5052,117.5052,117.5052,117.5052,3.93
2021-03-01,115.0205,115.0205,115.0205,115.0205,-2.11
2021-03-02,109.748,109.748,109.748,109.748,-4.58
2021-03-03,108.0387,108.0387,108.0387,108.0387,-1.56
2021-03-04,108.0862,108.0862,108.0862,108.0862,0.04
2021-03-05,108.9215,108.9215,108.9215,108.9215,0.77
2021-03-06,106.5214,106.5214,106.5214,106.5214,-2.2
2021-03-07,106.0892,106.0892,106.0892,106.0892,-0.41
2021-03-08,104.4697,104.4697,104.4697,104.4697,-1.53
2021-03-09,104.073,104.073,104.073,104.073,-0.38
2021-03-10,103.714,103.714,103.714,103.714,-0.34
2021-03-11,104.4513,104.4513,104.4513,104.4513,0.71
2021-03-12,102.9561,102.9561,102.9561,102.9561,-1.43
2021-03-13,104.7861,104.7861,104.7861,104.7861,1.78
2021-03-14,105.624,105.624,105.624,105.624,0.8
2021-03-15,105.1197,105.1197,105.1197,105.1197,-0.48
2021-03-16,104.0305,104.0305,104.0305,104.0305,-1.04
2021-03-17,104.7378,104.7378,104.7378,104.7378,0.68
2021-03-18,100.9219,100.9219,100.9219,100.9219,-3.64
2021-03-19,96.2337,96.2337,96.2337,96.2337,-4.65
2021-03-20,93.8991,93.8991,93.8991,93.8991,-2.43
2021-03-21,88.4671,88.4671,88.4671,88.4671,-5.78
2021-03-22,86.4904,86.4904,86.4904,86.4904,-2.23
2021-03-23,85.48,85.48,85.48,85.48,-1.17
2021-03-24,91.8677,91.8677,91.8677,91.8677,7.47
2021-03-25,91.2313,91.2313,91.2313,91.2313,-0.69
2021-03-26,84.3373,84.3373,84.3373,84.3373,-7.56
2021-03-27,80.8194,80.8194,80.8194,80.8194,-4.17
2021-03-28,79.5164,79.5164,79.5164,79.5164,-1.61
2021-03-29,81.6573,81.6573,81.6573,81.6573,2.69
2021-03-30,84.4167,84.4167,84.4167,84.4167,3.38
2021-03-31,85.3284,85.3284,85.3284,85.3284,1.08
2021-04-01,82.6225,82.6225,82.6225,82.6225,-3.17
2021-04-02,81.1702,81.1702,81.1702,81.1702,-1.76
2021-04-03,82.3595,82.3595,82.3595,82.3595,1.47
2021-04-04,82.1587,82.1587,82.1587,82.1587,-0.24
2021-04-05,80.3765,80.3765,80.3765,80.3765,-2.17
2021-04-06,80.9286,80.9286,80.9286,80.9286,0.69
2021-04-07,79.9401,79.9401,79.9401,79.9401,-1.22
2021-04-08,75.5952,75.5952,75.5952,75.5952,-5.44
2021-04-09,75.9618,75.9618,75.9618,75.9618,0.48
2021-04-10,80.2617,80.2617,80.2617,80.2617,5.66
2021-04-11,81.0033,81.0033,81.0033,81.0033,0.92
2021-04-12,83.044,83.044,83.044,83.044,2.52
2021-04-13,86.6793,86.6793,86.6793,86.6793,4.38
2021-04-14,84.7738,84.7738,84.7738,84.7738,-2.2
2021-04-15,79.6018,79.6018,79.6018,79.6018,-6.1
2021-04-16,77.4506,77.4506,77.4506,77.4506,-2.7
2021-04-17,74.8099,74.8099,74.8099,74.8099,-3.41
2021-04-18,88.31,88.31,88.31,88.31,18.05
2021-04-19,84.7606,84.7606,84.7606,84.7606,-4.02
2021-04-20,83.8959,83.8959,83.8959,83.8959,-1.02
2021-04-21,82.9979,82.9979,82.9979,82.9979,-1.07
2021-04-22,86.8441,86.8441,86.8441,86.8441,4.63
2021-04-23,91.6817,91.6817,91.6817,91.6817,5.57
2021-04-24,93.0787,93.0787,93.0787,93.0787,1.52
2021-04-25,94.2001,94.2001,94.2001,94.2001,1.2
2021-04-26,84.3695,84.3695,84.3695,84.3695,-10.44
2021-04-27,80.0773,80.0773,80.0773,80.0773,-5.09
2021-04-28,79.5036,79.5036,79.5036,79.5036,-0.72
2021-04-29,81.3187,81.3187,81.3187,81.3187,2.28
2021-04-30,80.1239,80.1239,80.1239,80.1239,-1.47
2021-05-01,81.46,81.46,81.46,81.46,1.67
2021-05-02,82.4419,82.4419,82.4419,82.4419,1.21
2021-05-03,87.5319,87.5319,87.5319,87.5319,6.17
2021-05-04,93.9744,93.9744,93.9744,93.9744,7.36
2021-05-05,92.709,92.709,92.709,92.709,-1.35
2021-05-06,91.1038,91.1038,91.1038,91.1038,-1.73
2021-05-07,88.804,88.804,88.804,88.804,-2.52
2021-05-08,91.5516,91.5516,91.5516,91.5516,3.09
2021-05-09,95.4919,95.4919,95.4919,95.4919,4.3
2021-05-10,99.0925,99.0925,99.0925,99.0925,3.77
2021-05-11,98.634,98.634,98.634,98.634,-0.46
2021-05-12,101.9581,101.9581,101.9581,101.9581,3.37
2021-05-13,103.177,103.177,103.177,103.177,1.2
2021-05-14,104.2905,104.2905,104.2905,104.2905,1.08
2021-05-15,109.2272,109.2272,109.2272,109.2272,4.73
2021-05-16,113.2868,113.2868,113.2868,113.2868,3.72
2021-05-17,127.6786,127.6786,127.6786,127.6786,12.7
2021-05-18,120.4476,120.4476,120.4476,120.4476,-5.66
2021-05-19,134.1699,134.1699,134.1699,134.1699,11.39
2021-05-20,145.1078,145.1078,145.1078,145.1078,8.15
2021-05-21,158.4231,158.4231,158.4231,158.4231,9.18
2021-05-22,156.2869,156.2869,156.2869,156.2869,-1.35
2021-05-23,168.1786,168.1786,168.1786,168.1786,7.61
2021-05-24,144.6406,144.6406,144.6406,144.6406,-14.0
2021-05-25,142.0761,142.0761,142.0761,142.0761,-1.77
2021-05-26,135.8308,135.8308,135.8308,135.8308,-4.4
2021-05-27,127.051,127.051,127.051,127.051,-6.46
2021-05-28,138.4891,138.4891,138.4891,138.4891,9.0
2021-05-29,141.039,141.039,141.039,141.039,1.84
2021-05-30,136.4407,136.4407,136.4407,136.4407,-3.26
2021-05-31,121.8227,121.8227,121.8227,121.8227,-10.71
2021-06-01,120.3921,120.3921,120.3921,120.3921,-1.17
2021-06-02,117.2484,117.2484,117.2484,117.2484,-2.61
2021-06-03,112.1679,112.1679,112.1679,112.1679,-4.33
2021-06-04,113.614,113.614,113.614,113.614,1.29
2021-06-05,115.9166,115.9166,115.9166,115.9166,2.03
2021-06-06,115.4939,115.4939,115.4939,115.4939,-0.36
2021-06-07,112.7685,112.7685,112.7685,112.7685,-2.36
2021-06-08,124.1288,124.1288,124.1288,124.1288,10.07
2021-06-09,115.9592,115.9592,115.9592,115.9592,-6.58
2021-06-10,107.5573,107.5573,107.5573,107.5573,-7.25
2021-06-11,103.576,103.576,103.576,103.576,-3.7
2021-06-12,104.7095,104.7095,104.7095,104.7095,1.09
2021-06-13,105.8321,105.8321,105.8321,105.8321,1.07
2021-06-14,104.9686,104.9686,104.9686,104.9686,-0.82
2021-06-15,100.7957,100.7957,100.7957,100.7957,-3.98
2021-06-16,99.2163,99.2163,99.2163,99.2163,-1.57
2021-06-17,97.2236,97.2236,97.2236,97.2236,-2.01
2021-06-18,99.8192,99.8192,99.8192,99.8192,2.67
2021-06-19,95.0129,95.0129,95.0129,95.0129,-4.82
2021-06-20,98.5916,98.5916,98.5916,98.5916,3.77
2021-06-21,107.843,107.843,107.843,107.843,9.38
2021-06-22,113.3644,113.3644,113.3644,113.3644,5.12
2021-06-23,106.7856,106.7856,106.7856,106.7856,-5.8
2021-06-24,104.9151,104.9151,104.9151,104.9151,-1.75
2021-06-25,105.9223,105.9223,105.9223,105.9223,0.96
2021-06-26,109.531,109.531,109.531,109.531,3.41
2021-06-27,107.5424,107.5424,107.5424,107.5424,-1.82
2021-06-28,107.4701,107.4701,107.4701,107.4701,-0.07
2021-06-29,103.4811,103.4811,103.4811,103.4811,-3.71
2021-06-30,106.4787,106.4787,106.4787,106.4787,2.9
2021-07-01,106.6011,106.6011,106.6011,106.6011,0.12
2021-07-02,103.3117,103.3117,103.3117,103.3117,-3.09
2021-07-03,100.9436,100.9436,100.9436,100.9436,-2.29
2021-07-04,99.3374,99.3374,99.3374,99.3374,-1.59
2021-07-05,98.181,98.181,98.181,98.181,-1.16
2021-07-06,98.1919,98.1919,98.1919,98.1919,0.01
2021-07-07,97.4479,97.4479,97.4479,97.4479,-0.76
2021-07-08,97.8396,97.8396,97.8396,97.8396,0.4
2021-07-09,94.6256,94.6256,94.6256,94.6256,-3.28
2021-07-10,93.1332,93.1332,93.1332,93.1332,-1.58
2021-07-11,91.9351,91.9351,91.9351,91.9351,-1.29
2021-07-12,92.0527,92.0527,92.0527,92.0527,0.13
2021-07-13,92.3061,92.3061,92.3061,92.3061,0.28
2021-07-14,92.176,92.176,92.176,92.176,-0.14
2021-07-15,89.9544,89.9544,89.9544,89.9544,-2.41
2021-07-16,87.9262,87.9262,87.9262,87.9262,-2.25
2021-07-17,87.1862,87.1862,87.1862,87.1862,-0.84
2021-07-18,87.2846,87.2846,87.2846,87.2846,0.11
2021-07-19,90.599,90.599,90.599,90.599,3.8
2021-07-20,95.0007,95.0007,95.0007,95.0007,4.86
2021-07-21,93.2136,93.2136,93.2136,93.2136,-1.88
2021-07-22,90.9095,90.9095,90.9095,90.9095,-2.47
2021-07-23,87.3419,87.3419,87.3419,87.3419,-3.92
2021-07-24,87.9099,87.9099,87.9099,87.9099,0.65
2021-07-25,89.1211,89.1211,89.1211,89.1211,1.38
2021-07-26,92.4192,92.4192,92.4192,92.4192,3.7
2021-07-27,92.146,92.146,92.146,92.146,-0.3
2021-07-28,98.6992,98.6992,98.6992,98.6992,7.11
2021-07-29,97.4753,97.4753,97.4753,97.4753,-1.24
2021-07-30,94.2959,94.2959,94.2959,94.2959,-3.26
2021-07-31,94.2279,94.2279,94.2279,94.2279,-0.07
2021-08-01,94.8755,94.8755,94.8755,94.8755,0.69
2021-08-02,94.7071,94.7071,94.7071,94.7071,-0.18
2021-08-03,95.6782,95.6782,95.6782,95.6782,1.03
2021-08-04,97.9616,97.9616,97.9616,97.9616,2.39
2021-08-05,101.0602,101.0602,101.0602,101.0602,3.16
2021-08-06,99.3835,99.3835,99.3835,99.3835,-1.66
2021-08-07,102.0294,102.0294,102.0294,102.0294,2.66
2021-08-08,103.3186,103.3186,103.3186,103.3186,1.26
2021-08-09,110.5816,110.5816,110.5816,110.5816,7.03
2021-08-10,112.5527,112.5527,112.5527,112.5527,1.78
2021-08-11,108.9244,108.9244,108.9244,108.9244,-3.22
2021-08-12,104.469,104.469,104.469,104.469,-4.09
2021-08-13,102.9255,102.9255,102.9255,102.9255,-1.48
2021-08-14,103.5115,103.5115,103.5115,103.5115,0.57
2021-08-15,103.3326,103.3326,103.3326,103.3326,-0.17
2021-08-16,103.3789,103.3789,103.3789,103.3789,0.04
2021-08-17,101.7615,101.7615,101.7615,101.7615,-1.56
2021-08-18,101.0468,101.0468,101.0468,101.0468,-0.7
2021-08-19,100.2797,100.2797,100.2797,100.2797,-0.76
2021-08-20,98.9999,98.9999,98.9999,98.9999,-1.28
2021-08-21,98.5709,98.5709,98.5709,98.5709,-0.43
2021-08-22,97.8753,97.8753,97.8753,97.8753,-0.71
2021-08-23,99.985,99.985,99.985,99.985,2.16
2021-08-24,97.4417,97.4417,97.4417,97.4417,-2.54
2021-08-25,96.8554,96.8554,96.8554,96.8554,-0.6
2021-08-26,96.7136,96.7136,96.7136,96.7136,-0.15
2021-08-27,94.9014,94.9014,94.9014,94.9014,-1.87
2021-08-28,93.0845,93.0845,93.0845,93.0845,-1.91
2021-08-29,93.0439,93.0439,93.0439,93.0439,-0.04
2021-08-30,93.8028,93.8028,93.8028,93.8028,0.82
2021-08-31,95.6826,95.6826,95.6826,95.6826,2.0
2021-09-01,97.8054,97.8054,97.8054,97.8054,2.22
2021-09-02,99.559,99.559,99.559,99.559,1.79
2021-09-03,96.3082,96.3082,96.3082,96.3082,-3.27
2021-09-04,95.7288,95.7288,95.7288,95.7288,-0.6
2021-09-05,97.1538,97.1538,97.1538,97.1538,1.49
2021-09-06,96.475,96.475,96.475,96.475,-0.7
2021-09-07,99.5711,99.5711,99.5711,99.5711,3.21
2021-09-08,97.4768,97.4768,97.4768,97.4768,-2.1
2021-09-09,95.8158,95.8158,95.8158,95.8158,-1.7
2021-09-10,94.0526,94.0526,94.0526,94.0526,-1.84
2021-09-11,93.5198,93.5198,93.5198,93.5198,-0.57
2021-09-12,93.9262,93.9262,93.9262,93.9262,0.43
2021-09-13,95.2412,95.2412,95.2412,95.2412,1.4
2021-09-14,94.6928,94.6928,94.6928,94.6928,-0.58
2021-09-15,93.8186,93.8186,93.8186,93.8186,-0.92
2021-09-16,89.8523,89.8523,89.8523,89.8523,-4.23
2021-09-17,87.1383,87.1383,87.1383,87.1383,-3.02
2021-09-18,87.5401,87.5401,87.5401,87.5401,0.46
2021-09-19,87.3529,87.3529,87.3529,87.3529,-0.21
2021-09-20,92.4503,92.4503,92.4503,92.4503,5.84
2021-09-21,95.3672,95.3672,95.3672,95.3672,3.16
2021-09-22,93.2299,93.2299,93.2299,93.2299,-2.24
2021-09-23,88.2051,88.2051,88.2051,88.2051,-5.39
2021-09-24,89.8998,89.8998,89.8998,89.8998,1.92
2021-09-25,88.4235,88.4235,88.4235,88.4235,-1.64
2021-09-26,88.8945,88.8945,88.8945,88.8945,0.53
2021-09-27,91.4585,91.4585,91.4585,91.4585,2.88
2021-09-28,94.0019,94.0019,94.0019,94.0019,2.78
2021-09-29,93.7562,93.7562,93.7562,93.7562,-0.26
2021-09-30,93.2836,93.2836,93.2836,93.2836,-0.5
2021-10-01,89.0207,89.0207,89.0207,89.0207,-4.57
2021-10-02,86.3403,86.3403,86.3403,86.3403,-3.01
2021-10-03,87.3408,87.3408,87.3408,87.3408,1.16
2021-10-04,90.1717,90.1717,90.1717,90.1717,3.24
2021-10-05,92.8684,92.8684,92.8684,92.8684,2.99
2021-10-06,92.3804,92.3804,92.3804,92.3804,-0.53
2021-10-07,90.6366,90.6366,90.6366,90.6366,-1.89
2021-10-08,90.3897,90.3897,90.3897,90.3897,-0.27
2021-10-09,89.5417,89.5417,89.5417,89.5417,-0.94
2021-10-10,90.7525,90.7525,90.7525,90.7525,1.35
2021-10-11,91.4522,91.4522,91.4522,91.4522,0.77
2021-10-12,94.5751,94.5751,94.5751,94.5751,3.41
2021-10-13,95.7939,95.7939,95.7939,95.7939,1.29
2021-10-14,98.3841,98.3841,98.3841,98.3841,2.7
2021-10-15,94.182,94.182,94.182,94.182,-4.27
2021-10-16,87.8162,87.8162,87.8162,87.8162,-6.76
2021-10-17,90.9894,90.9894,90.9894,90.9894,3.61
2021-10-18,94.1606,94.1606,94.1606,94.1606,3.49
2021-10-19,95.0357,94.1606,95.8714,94.1235,0.93
2021-10-20,98.2661,95.0357,98.2661,95.0357,3.4
2021-10-21,96.2044,98.2661,98.2661,96.2044,-2.1
2021-10-22,91.0919,96.2044,96.245,91.0003,-5.31
2021-10-23,91.3902,91.0919,91.4271,89.9149,0.33
